id,name,review_count,rate,address,zip_code,coordinates
DZE4ThXa7d0kSXnR3Hb-kg,Junoon,1349,3.5,27 W 24th St,10010,"(40.743193, -73.990838)"
-SM_BQ5jiqvot_kl7RKoaQ,Zack's Oak Bar & Restaurant,379,4.0,232 Willow Ave,07030,"(40.73979, -74.034071)"
yuFcS4ESknZalvZG7Zhs2g,The Stonewall Inn,282,3.5,53 Christopher St,10014,"(40.7338269823553, -74.0021678068487)"
6Z9Bo8cUMYdwe01llOy0gQ,Westside Tavern,79,3.0,360 W 23rd St,10011,"(40.74616, -74.00091)"
zJcxZQbTSAP3q4Fy-6WAyw,Shalom Japan,247,4.0,310 S 4th St,11211,"(40.7091679, -73.9558028)"
R9XDds0a1_jip3glIdlQsg,The District,325,3.0,1679 3rd Ave,10128,"(40.783851, -73.949892)"
FgsN_18sk15FcTnYY3Ghjg,The Irish American,263,4.0,17 John St,10038,"(40.71015, -74.008781)"
DGk0ttzHjQ2QY2C0wEjylQ,Le Colonial,260,3.5,149 E 57th St,10022,"(40.7609, -73.96833)"
-MXQI-AjTJViEekzs_5_8A,Corner Delhi,54,4.5,447 Bergen St,11217,"(40.681277, -73.976069)"
0BzxIsoRuFvxbMPl-iH70A,Market Table,776,4.0,54 Carmine St,10014,"(40.7297659255873, -74.0037665277862)"
4VvcmPvRZF5Oj6OdWJowvg,Bowery Electric,273,3.0,327 Bowery St,10003,"(40.72576, -73.99179)"
XAHfErhn_JujythNCmGl1w,Salinas,873,4.0,136 9th Ave,10011,"(40.7436999, -74.00314)"
Ct6ElbYDvXpQtYO_mkHUmw,The Gutter,325,3.5,200 N 14th St,11222,"(40.72259, -73.955396)"
pTxcMdPmykXyp_r5pH_ntw,Mugs Ale House,190,3.5,125 Bedford Ave,11211,"(40.719444, -73.955627)"
vRPIyINPzX1depGmOp6svA,The Shannon Rose,390,3.5,98 Kingsland Rd,07014,"(40.8252898972273, -74.1381025314331)"
rEw0U5tN2gTwoFrd-Yfsog,Schnitzel Haus,265,4.0,7319 5th Ave,11209,"(40.630358, -74.021959)"
ZD22cMZvSmfNsXS9vKizGA,Angel's Share,2003,4.5,8 Stuyvesant St,10003,"(40.7297097529882, -73.9891492245369)"
3RzOtG3BmPaZy7NtlbGfsg,The Crosby Bar,140,3.5,79 Crosby St,10012,"(40.7230581, -73.9975402)"
o1lSerEqXv74L7n3OghwVQ,The Hop Shop Brooklyn,45,4.5,121 Columbia St,11231,"(40.6875, -74.00135)"
UWcSgjqokBZ9X80bXAQBQg,Blue Bar At India House,25,4.5,1 Hanover Square,10004,"(40.704621, -74.009757)"
_WnpAy9bqUbgT1g8RjGK9Q,Bank Robber Music,3,4.5,40 Exchange Pl,07030,"(40.7163841277361, -74.033540636301)"
J6WUjE6i1vAJFVKEdUtupQ,Cork City,107,4.0,239 Bloomfield St,07030,"(40.74, -74.03077)"
siMk2bf7QomxjAY0hD3BFQ,Moran's,105,4.5,501 Garden St,07030,"(40.7425922, -74.0309736)"
NlsxuhV6CUONOyI7xk7-mw,Hill Country Barbecue Market,2086,3.5,30 W 26th St,10010,"(40.74428, -73.99041)"
42eG3oJ2tv9Vv-32QP51Lg,Art Bar,481,3.5,52 8th Ave,10014,"(40.73844, -74.00343)"
j_cpaoMtVJ26i6YPUB04EA,Clinton Hall,76,3.5,247 Metropolitan Ave,11211,"(40.71502, -73.95903)"
qsloVpHr2o2If3XWldHlNA,Tuttles,222,3.5,735 2nd Ave,10016,"(40.7482362959552, -73.9735138810248)"
2Fpw5OH9TCEIrBuHmN3rGA,Dorlan's Tavern & Oyster Bar,186,3.5,213 Front St,10038,"(40.70726, -74.00227)"
Hp1ZDTeJOP1NrY2aFtROgQ,Woodbines,286,4.0,47-10 Vernon Blvd,11101,"(40.745216, -73.95357)"
B2S5HWRfxe9G-BhKJix9Yg,Pegu Club,976,4.0,77 W Houston St,10012,"(40.726579, -73.999861)"
lqkqsHe_2KN35LE5JIaYNg,Henry Street Ale House,213,3.5,62 Henry St,11201,"(40.6991054, -73.9923515)"
8XLhXJcJ2XbQ8dTBY9YyQg,Corner Bistro,1475,3.5,331 W 4th St,10014,"(40.738037, -74.003684)"
V6xlMNLFTsxB4W0VVcRK_Q,230 Fifth Rooftop Bar,3198,3.0,230 5th Ave,10001,"(40.7438322669668, -73.9880068207382)"
RsLs863308rBCJqwuGfNeA,Custom House,161,3.0,139 Montague St,11201,"(40.694862, -73.993713)"
d6mslo1LlpkNPgb2HWOlEg,Fresh Kills Bar,92,4.5,161 Grand St,11249,"(40.7147999, -73.96151)"
jvfu2pcwZhCcwB3o4lrvcw,Dining Room,65,3.5,56 Willoughby St,11201,"(40.6920793, -73.9866257)"
uiqxxKHuuETtWbiKdiocXw,Irish Cottage,176,3.5,10807 72nd Ave,11375,"(40.7197538285905, -73.8425123691559)"
np98mkA22LYf6kCwCL59pw,Rabbithole Restaurant,757,4.0,352 Bedford Ave,11211,"(40.7122932799856, -73.9628687873483)"
KwPwhRfnoVZwu7ztfzPSPA,Horus Café on A,330,3.0,293 E 10th St,10009,"(40.727917, -73.982006)"
6gzQLjzJk25ePm_JS7ZAug,Esme,300,4.5,999 Manhattan Ave,11222,"(40.7332033928175, -73.9549667724914)"
hOuETUkoGbMDyA4w9fmdmg,Craft House,304,4.5,60 Vanduzer St,10301,"(40.636373, -74.077543)"
RkcQl4uEJWblWf4xX8ssqQ,Wa Jeal Sichuan Chili House,386,3.5,1588 2nd Ave,10028,"(40.77536, -73.95317)"
z311Zsj8goA9SzsoVe_Zxw,ONE AND ONE,370,3.0,12 First Ave,10009,"(40.7233026, -73.9881999)"
uBhLATTsbHYzR5kwjQIvwQ,Landmarc at the Time Warner Center,1057,3.5,10 Columbus Cir,10019,"(40.768939, -73.98276)"
DU_DMCalguwdsnmLOJX3mg,La Cigogne,329,4.0,215 Union St,11231,"(40.683501, -73.999304)"
luA6pI0K6AWU_ivxqykdiA,44 & X Hell's Kitchen,831,3.5,622 10th Ave,10036,"(40.7611032, -73.9941787)"
_OzfOh1aJM4PFCG-qpVknQ,Omonia Cafe - Astoria,616,3.0,32-20 Broadway,11106,"(40.7611121, -73.9240205)"
HDfDo-wh4WOEdkoAMlc4Gw,Tierney Fine Foods,23,3.5,5780 Mosholu Ave,10471,"(40.90538, -73.89794)"
zHtCLIChaKxqFXfMZQHkMQ,Speedy Romeo,551,4.0,376 Classon Ave,11238,"(40.6875154792236, -73.959874469611)"
GwkyRCv3SmdkfDA_sdE6kg,Bar Centrale,147,3.5,324 W 46th St,10036,"(40.76002, -73.98907)"
jL8f3gumMouGcQKr2M15Ng,Vol de Nuit,481,4.0,148 W 4th St,10012,"(40.731319, -74.000663)"
ei_lqYcPN09_mxR4nPZcVg,O'Keefe's Bar & Grill,173,3.5,62 Court St,11201,"(40.6920292, -73.991406)"
6oQ8eDd5PCf5Jr17RflH_g,Banter Irish Bar and Kitchen,644,4.0,108-22 Queens Blvd,11375,"(40.7207875582084, -73.8434165698513)"
zn4PW7NVdgCvg7vxVXQ_Qg,PS 450,984,3.5,450 Park Ave S,10016,"(40.74497, -73.98312)"
FWPV-2QYJ7_vcDyW8ciUFw,Cozy Cafe,177,2.5,43 E 1st St,10003,"(40.723728, -73.990036)"
dRrSB-1I5z9f4szxJ1Ol8Q,Libation,466,3.0,137 Ludlow St,10002,"(40.72043, -73.98844)"
V7xp6S7hqPGAQWuBdLTLYA,Moonstruck East Restaurant,202,2.5,449 3rd Ave,10016,"(40.74361, -73.97927)"
boqzzB4EQ2feDcjHDgbrEw,Miller's Ale House - Rego Park,477,3.0,6135 Junction Blvd,11374,"(40.7335144, -73.8640315)"
ysdI-Hffu6fNrBkza3lUFQ,Wingtips Lounge,176,2.5,Jfk Expy,11430,"(40.6438965680999, -73.7831833141245)"
u5OQZVjtc47ziMWgcV4hkQ,Franklin Park,481,3.5,618 St John's Pl,11238,"(40.67242, -73.95796)"
xyTEcW2viCVb13vu3iXDjA,Wicked Willy's,528,3.0,149 Bleecker St,10012,"(40.72837, -73.99931)"
hgwnIf9c9_IvY40YhdqQfw,The Ainsworth,608,3.0,122 W 26th St,10001,"(40.745306, -73.992583)"
0SQGRHHg8_u0JEgjYsn3TQ,Argyle Restaurant,61,3.5,212 Kearny Ave,07032,"(40.75826, -74.15213)"
P2xFmVGHiUt5hdnTxSxJnw,Happy Clam Oasis,88,2.0,Newark Liberty International Airport - 3 Brewster Rd,07132,"(40.6970392234431, -74.1756523629517)"
obBh14Cy3hp0AbriMPefzg,RIDER,172,4.0,80 N 6th St,11249,"(40.71887, -73.96136)"
UQ43bACQqJ9gic3XuxhpTA,Metropolitan,218,3.5,559 Lorimer St,11211,"(40.71363, -73.94948)"
PUu49VFRX_DjwSXJRqbAKA,The Way Station,271,4.0,683 Washington Ave,11238,"(40.676794, -73.9634)"
2270Iy6WQskMawb4iETO8w,Loki Bar,168,4.0,341 2nd St,11215,"(40.673937, -73.983064)"
Xcnq-GIw48tMPlUIavpGmA,The East Pole,230,3.5,133 E 65th St,10065,"(40.7662355, -73.9658007)"
iaO4XudTeTKb6FiKMEkpaQ,MEAL,281,4.0,433 Kingsland St,07110,"(40.8328356886538, -74.1580528020859)"
EMRVTED2AjIZnyGr9UsCKA,The Sports Bar,1,2.0,125 E 11th St,10003,"(40.7319069, -73.9896545)"
Hd97N_WkZ_RJ6nsekbNrKQ,Thaimee Table,1234,3.5,99 3rd Ave,10003,"(40.7322829, -73.9876172)"
5iciHq6BV3hOKpxTXKEzVA,Favela Grill,236,4.0,33-18 28th Ave,11103,"(40.7672, -73.91799)"
GxHJW71bjiX5E_mB-qNSmQ,Branded Saloon,200,3.5,603 Vanderbilt Ave,11238,"(40.67925, -73.9679699)"
YIFgTJUuihaHnEjWPSdABg,Austin's Ale House,427,3.5,8270 Austin St,11415,"(40.709375, -73.830072)"
dfh4IK_KOa_giRjrRaHg0Q,White Star Bar,393,4.0,230 Brunswick St,07302,"(40.72794, -74.04991)"
XVbFdJaSEECQdU0nDyUOug,Harefield Road,443,4.0,769 Metropolitan Ave,11211,"(40.714756, -73.943436)"
Zp-Fxv6lEvUrtLwkHlykUQ,Miller's Ale House - Paramus,486,3.0,270 Rte 4 E,07652,"(40.9138600706765, -74.0501186224975)"
AawLwOYZwMf_9wkShExfuw,Sanfords Astoria,722,4.0,30-13 Broadway,11106,"(40.7623, -73.92555)"
3lLBRLbXAIgd1yZgWgnfeg,Dutch Kills,716,4.0,27-24 Jackson Ave,11101,"(40.747615, -73.940159)"
vYGi3439teYg1wPzqVcHUA,Grand Banks,361,4.0,Pier 25,10013,"(40.7203368579858, -74.0161881289114)"
DMOwfdP0Va1QI_KNefD8kg,Berry Park,630,3.5,4 Berry St,11211,"(40.7224719, -73.9552526)"
Om6KGbN524K6pu9IkPT0Rg,Maite,166,4.5,159 Central Ave,11221,"(40.69924, -73.926797)"
1DiNPx_BycnIl5vFvOnpNA,The Unusual Times,91,2.0,3 Brewster Rd,07114,"(40.6903824, -74.1773732)"
m1Z8ZJjY1cVRJYlx06-Ihw,United Club,237,2.5,10 Toler Pl,07114,"(40.6963792877438, -74.1776803551321)"
oq-3mheTFeiOq6ojzdzSNg,Cloister Cafe,451,2.5,238 E 9th St,10003,"(40.7293917334589, -73.987914828836)"
emTmnLlesIwxRofQ34ntdA,Juliette,822,3.5,135 N 5th St,11249,"(40.7170829772949, -73.9590377807617)"
6gPa-25RIcjTudX2s9Mrsg,Charleston,265,3.5,174 Bedford Ave,11249,"(40.7181519, -73.9576854)"
RPkW90Xx77JGSriTbBnwcQ,Bar 13,448,2.5,35 E 13th St,10003,"(40.73454, -73.99202)"
dzlhiEg7nE49iReUC10w_A,Jack the Horse Tavern,367,4.0,66 Hicks St,11201,"(40.699973, -73.993781)"
QVWmn5jmy_TPmg0G71Dk5g,Sea,2832,3.5,114 N 6th St,11211,"(40.71807, -73.960044)"
_4Z3SqUupa6s1oOkLWYSww,London Lennie's,546,3.5,6388 Woodhaven Blvd,11374,"(40.7221344484417, -73.8675618805452)"
6F9XOOr60g5fL46YOOhyRQ,British Airways Galleries Lounge,6,3.0,Van Wyck & JFK Expy,11430,"(40.649188, -73.782907)"
aB_hjjhrHmdSn4Uy9_kiCA,Tigin Irish Pub,150,2.5,Jfk International Airport Terminal 4,11430,"(40.6434683539076, -73.779628033313)"
oMNcYTUHNHmeaLajw_Np7w,Arthurs Steaks,488,3.5,237 Washington St,07030,"(40.73978, -74.02978)"
OMv26_R8kaek1G7_QhBPkg,M. Wells Steakhouse,376,3.5,43-15 Crescent St,11101,"(40.748388, -73.9422079)"
UOhnGQBzf2ISTHM4Bj5Gvw,The Wing Bar,322,3.5,275 Smith St,11231,"(40.6825199, -73.99318)"
YgQ1AVY9JLSMjSRX3Hzj1g,LIC Market,733,4.0,21-52 44th Dr,11101,"(40.74745, -73.94552)"
olKDCc_8P7i909NG5uveeQ,Beer Authority,592,3.5,300 W 40th St,10018,"(40.7559502, -73.9907608)"
F9crCQ0QwFf6Kq1H8tpvqQ,British Airways Galleries Lounge,4,4.0,3 Brewster Rd,07114,"(40.689777365654, -74.1762992003729)"
H3yngaYc0esyW0VsAxXxtg,Taj Lounge,474,2.5,48 W 21st St,10010,"(40.7410700707504, -73.9929329067459)"
xSIODrm5qMxgM4_ImEV88A,Atlas Steakhouse,161,4.0,943 Coney Island Ave,11230,"(40.6343412, -73.9671775)"
rgAj05ov6HLAECdE39wMVg,Light Horse Tavern,617,3.5,199 Washington St,07302,"(40.71401, -74.03831)"
U_hLyiUqDB16FBREKfJ8Xw,The Barrow House,681,4.0,1296 Van Houten Ave,07013,"(40.8717056, -74.172376)"
I_qPHSRdzb1wL586pK6AFg,Biggie's,385,4.0,430 Route 17 S,07072,"(40.83557, -74.08638)"
PpX-FxKK2DcB17rnTVpEeg,Hooters,476,2.5,61-09 190th St,11365,"(40.7407199542533, -73.7842514579938)"
5aHg2bAcxDIQHUi38xpwZw,McGinley's Irish Pub,71,1.5,155 Scargo Earhart Dr,07114,"(40.691844, -74.174508)"
uCXylEEqRTXICCDiCx9iYg,Art & Lounge,103,2.0,3 Brewster Rd,07114,"(40.6916045512049, -74.1743267784191)"
RgtjfOte4M88fiNFM4KNvw,Sagres Bar And Grill,97,3.0,44 Prospect St,07105,"(40.731412, -74.1623868656067)"
XG9y6TH_w-mTMef7vhFcPA,Applebee's Grill + Bar,87,2.0,25 Lecount Pl,10801,"(40.911234, -73.780393)"
JbpjgLAk4DaP0zvY7dP9Hw,Elysian Cafe,497,3.5,1001 Washington St,07030,"(40.7486464, -74.027349)"
6MgQz0SEOYUih2N5JOa6rg,BH Kitchen & Bar,101,4.0,20 E 49th St,10017,"(40.75734, -73.97656)"
BQRfaq0U75B5EEblBZ2Aqg,The Ribbon,46,4.0,220 West 44th St,10036,"(40.7576, -73.98693)"
zRXMvxUX_rOliKZPpkWi_g,Valerie,79,4.5,45 W 45th St between 5th & 6th Ave,10036,"(40.756354, -73.981129)"
xt4sa64WOrpJvZBDPNPNYg,Jacob's Pickles,3615,4.0,509 Amsterdam Ave,10024,"(40.7866504411994, -73.9755284786224)"
scjoZtbTQHi35xhAlUm2iQ,L'ADRESSE,416,4.0,1065 Ave Of The Americas,10018,"(40.75403, -73.98539)"
FST41XVNfiBgJHkutII-3w,American Retro,201,4.0,714 11th Ave,10019,"(40.76618, -73.99409)"
0IwdwNnbro5RLLIlaxyfpQ,The Wilson,74,4.5,132 W 27th St,10001,"(40.74587, -73.99265)"
MctQwL9Mp5X7DJk13VoERg,Westville Chelsea,1057,4.0,246 W 18th St,10011,"(40.74175, -74.00007)"
J3NT61-AH5d5Gu5tFJhYSw,The Cabin NYC,50,4.0,205 E 4th St,10009,"(40.72393, -73.98383)"
r-EDS_eO70HUgDmOk5_8Qw,Juniper Bar,482,4.0,237 W 35th St,10001,"(40.7522805974308, -73.9916151018524)"
VvsZAnEwU4c8Xkyrzx05Nw,Anytime,296,4.5,23 W 32nd St,10001,"(40.74779, -73.98674)"
qYuWyqWH5zfKJfJ6obuh4g,Eastfield's Kitchen & Bar,171,4.0,1479 York Ave,10075,"(40.7709264508638, -73.950938590508)"
U5hCNNyJmb7f3dmC1HTzSQ,Junior's Restaurant & Bakery - 45th St.,4024,4.0,1515 Broadway,10036,"(40.7582662685627, -73.98654)"
x7hsZRd_MyrUgAW91FM9qA,Benson's NYC,339,4.5,181 Essex St,10002,"(40.7218302, -73.9866963)"
__EvomQ2tE1NtkWn32WEXg,Au Cheval Diner,74,4.5,33 Cortlandt Aly,10013,"(40.7183878, -74.0015522)"
YtXl15Nv7TZvV3yIqbZc8A,Burger & Lobster,694,4.0,132 W 43rd St,10036,"(40.75596, -73.98532)"
mHBhUxHgDGjsB1LJl4qW0w,Hillstone Restaurant,1026,4.0,153 E 53rd St,10022,"(40.7582412110122, -73.9688767764436)"
ypqK8DWM8Bcs43YveSJnNw,Manhatta,217,4.5,28 Liberty St,10005,"(40.70797, -74.0088899)"
tteuwV9tNqiANsw1ryfX0A,Chat N' Chew,89,4.0,10 E 16th St,10003,"(40.73692, -73.99194)"
63nYipWuA42RZmESBMUNkQ,The Bluebell Cafe,579,4.0,293 3rd Ave,10010,"(40.73845, -73.98321)"
UA2M9QFZghe-9th2KwLoWQ,Burger & Lobster,4975,4.0,39 W 19th St,10011,"(40.74007, -73.99344)"
TaAICUBApAfQG0ATDyspJQ,9ten Restaurant,177,4.0,910 7th Ave,10019,"(40.7661399841309, -73.97998046875)"
51_f1MyuRFpEIpzb57YmEA,Hendriks,350,4.0,557 3rd Ave,10016,"(40.747395, -73.97649)"
9o4y3IqpFDaj8FddJ6oi2A,Clement,131,4.0,700 5th Ave,10019,"(40.7616602403771, -73.9752098617798)"
lUQR6cZlHHKXOksH5xOTqA,Joe Allen,365,4.0,326 W 46th St,10036,"(40.76005, -73.98913)"
aXPvbifX51u27Ls4gzftZw,TGA NYC,55,4.0,320 W 36th St,10018,"(40.75374, -73.99374)"
FJepPR5CYRggxRwAjlqg6A,Bowery Road,162,4.5,132 4th Ave,10003,"(40.7333427, -73.9901924)"
BvnEhQ_8Db95Kf0ZGa4s7w,JG Melon,172,3.5,89 MacDougal St,10012,"(40.7290891, -74.0014326)"
xZ96vaoL-cQjfotmUKtjJQ,Barn Joo 35,1366,4.5,34 W 35th St,10001,"(40.74964, -73.98582)"
7Bb_IDWV_zJqpBjAvxuBIA,Cooper's Craft & Kitchen,412,4.0,87 2nd Ave,10003,"(40.72704, -73.9892)"
0EtZ1xhnXWp4-ysNVwItYA,Distilled,751,4.0,211 W Broadway,10013,"(40.7189994, -74.0062975)"
FWjl6BrMie6H78OSWJG5Pg,Bareburger,311,4.0,313 W 57th St,10019,"(40.76726, -73.98346)"
veq1Bl1DW3UWMekZJUsG1Q,Gramercy Tavern,2728,4.5,42 E 20th St,10003,"(40.738527, -73.988417)"
u-MUL83NUy2gsbV80WZnAA,The Marshal,688,4.0,628 10th Ave,10036,"(40.76122, -73.99396)"
b3x1ORxAm9Wr5108EEe6mA,Sister Jane NYC,51,4.5,349 E 13th St,10003,"(40.73092, -73.98335)"
OBx6NwNScuENCclIK8H5Ow,JG Melon,81,4.0,480 Amsterdam Ave,10024,"(40.7859, -73.97653)"
k5NAz3-goMXKoUqPfOZ1Hw,The Smith,1862,3.5,55 3rd Ave,10003,"(40.7310675, -73.9886217)"
gvWzAiMrFm9AgfSN2I8Miw,Ivy,371,4.0,944 8th Ave,10019,"(40.765751, -73.983167)"
4PeBRQZgHMW80J5YIaT39A,The Loyal,150,4.0,289 Bleecker St,10014,"(40.7321627859791, -74.0033025943349)"
6xEazbynf3s4o7ucP7aNsg,Pomona NYC,21,4.0,8 W 58th St,10019,"(40.7639184, -73.9744408)"
6hw4ibsutVoMl_RK0aAJ7Q,The Black Derby,155,4.5,310 W 4th St,10014,"(40.737266, -74.00399)"
uq5rHbGtBFwCwPkokIkKvQ,JoJo,81,4.5,160 E 64th St,10065,"(40.76506, -73.96571)"
Gc7OVEIs4HodL4hw9U3C3w,Copinette,58,4.0,891 1st Ave,10022,"(40.75407, -73.96623)"
0moBSyrTezcT3uePV74nug,Westville Hell's Kitchen,14,4.5,809 9th Ave,10019,"(40.76577, -73.9875)"
OiSjFh06dsNonI0cPXMSOw,Bondurants,449,4.0,303 E 85th St,10028,"(40.777292, -73.951854)"
3004g82RXwKoqaenSqBVEg,George Keeley,320,4.0,485 Amsterdam Ave,10024,"(40.78583, -73.97597)"
P7yE1T1TDFIiYgLdEYR3Gw,Bill's Townhouse,84,4.5,57 E 54th St,10022,"(40.7602615356445, -73.9729461669922)"
350F7vZ8gWh3ojxEWbxA3Q,The Distillery,109,4.0,785 9th Ave,10019,"(40.76509, -73.98818)"
_LJFf9YqpYxvExTvVxb7Rw,The Modern,925,4.5,9 W 53rd St,10019,"(40.7610060884932, -73.9767725608521)"
XoDR_T-ZKYJtZgCocEDcyA,Print,856,4.0,653 11th Ave,10036,"(40.76452, -73.99586)"
JEuIdK9hzci9g_TuwfnZ_w,Society Cafe,127,4.0,52 W 13th St,10011,"(40.73624, -73.99658)"
Oq1mej1BYfjcdPKkM_5o8g,High Street On Hudson,370,4.0,637 Hudson St,10014,"(40.73888, -74.00574)"
K9_vumaLO80LXgoPNJJvRQ,The Terrace at EDITION,3,5.0,701 7th Ave,10036,"(40.75923, -73.9841)"
59c0qGZzduYOGopDx4KXuQ,Till & Sprocket,166,4.0,140 W 30th St,10001,"(40.7478754059662, -73.9916682628767)"
Kgf2O5qRqSpPv8E346J8jQ,Prospect Bar & Grill,140,4.0,545 5th Ave,11215,"(40.665832, -73.988916)"
AlStrNBqyH6WB9QGMEtcTw,Quality Eats,204,4.0,3 E 28th St,10016,"(40.74451, -73.98661)"
WqmqQ8c9NivfIRn3sO2KiA,The Ribbon,359,3.5,20 W 72nd St,10023,"(40.7765198, -73.9774628)"
xMUZfoyzyJoTfZxrEZus4Q,Mom's Kitchen & Bar,477,4.0,701 9th Ave,10019,"(40.76247, -73.9901)"
gaxx8auiAGlKW3FTF0N-ww,Bubby's High Line,630,3.5,73 Gansevoort St,10014,"(40.7395398791443, -74.0078054871199)"
Jwb7oACzIF1EI2aq-417ew,Charlie Palmer Steaks,1,5.0,4 Pennsylvania Plz,10001,"(40.75047, -73.99338)"
bJdS98j_HTfyg-xUlu6V5A,Dark Horse,383,4.0,17 Murray St,10007,"(40.713718, -74.008036)"
kymVzyHbzyuLZEyu6zx1yA,T45,62,3.5,135 W 45th St,10036,"(40.75757, -73.98403)"
Vs-3byrsBYwd_Cnfl0CyFw,Bubby's Tribeca,1264,3.5,120 Hudson St,10013,"(40.7198118, -74.0083092)"
mp7YQdBWIHqmJoZlr-K32g,Blackwells Pub And Restaurant,91,4.0,150 E 47th St,10017,"(40.7541938, -73.9730946)"
j3HLOkrjzBjcvYPiIHua1A,Jasper's Taphouse + Kitchen,333,4.0,761 9th Ave,10019,"(40.764266, -73.9886122)"
KfGUOaZobIxU5zVzLdgvdA,Nickel & Diner,364,4.0,1 Howard St,10013,"(40.7189312923323, -73.9994524691619)"
6hKJePanmG9AxK4dfwgyyg,The Horny Ram,344,4.0,951 2nd Ave,10022,"(40.75528, -73.96857)"
yy8jf3cnbXG4KOLGNJVfig,Burger & Barrel,800,3.5,25 W Houston St,10012,"(40.7258, -73.99793)"
j10m0W_qwZ4QoIqYcUMKNg,Foley's NY,236,4.0,18 W 33rd St,10001,"(40.7481499, -73.9865189)"
01isnBO1rFO2LTOeNfYl9w,Hillstone Restaurant,887,4.0,378 Park Ave S,10010,"(40.7427534, -73.9847308)"
BEYmqrP1_TC0nhnTGKkkJg,Ella Kitchen & Bar,433,4.0,249 Columbus Ave,10023,"(40.7770496467021, -73.9788913948279)"
zX8IF7oCbw1HrNaPmOBy-g,FERNS,60,4.5,166 1st Ave,10009,"(40.72881, -73.98403)"
y1-P_AM4DFX0pHUMwxK1NA,Offside Tavern,75,4.5,137 W 14th St,10011,"(40.73832, -73.99836)"
xkvv0n7jbl4Ra3Vm_jfxaA,Upland,877,4.0,345 Park Ave S,10010,"(40.74171, -73.98503)"
EuRT4si-_ZZq3in3kmqgOA,Hudson Bar Room,15,4.0,444 10th Ave,10001,"(40.75499, -73.99843)"
oV424-PaBMTE99BqGLotYQ,Walker's,281,4.0,16 N Moore St,10013,"(40.71972, -74.00707)"
c1kKAH9XMPNeaBhvnIP0FQ,Trinity Place,333,4.0,115 Broadway,10006,"(40.708865, -74.01117)"
vu-w4B72RWm_Q56dYiimrw,The Blacksmith NYC Bar and Kitchen,21,4.0,160 W 25th St,10001,"(40.7449948, -73.9941641)"
IlTO6AhMAFcKdYtndavxEQ,Spin 54,1,4.0,7 E 54th St,10022,"(40.7605888836537, -73.9745417)"
PHSsvGDW6Rh2pGWEDTrDew,Death Ave,455,4.0,315 10th Ave,10001,"(40.75112, -74.00208)"
cSRzfprFfAnT1nAcQMgrDA,Fred's Restaurant,709,4.0,476 Amsterdam Ave,10024,"(40.7856233, -73.9767067)"
uYLIo8FCr9Ug5SFORDdsPA,The Burgary,203,4.5,67 Clinton St,10002,"(40.7193370804105, -73.9850228946549)"
P07uKcnA9gkk7B6exFtuYg,The Ainsworth - Midtown,172,3.0,45 E 33rd St,10016,"(40.74686, -73.9823)"
Phi_yESeDQJduuMDdwX4ZA,Slane,452,4.0,384 3rd Ave,10016,"(40.74176, -73.98123)"
kH5RMIaFmd-bekCIhOcqDw,Landmark Tavern,269,4.0,626 11th Ave,10036,"(40.763156, -73.996253)"
Qh5cVgmoX09OMFSDtri7Vg,House of Brews,468,4.0,302 W 51st St,10019,"(40.7630188, -73.9861591)"
dpDbAqjIVWUOb1W-XBMKJw,Ardyn,8,4.0,33 W 8th St,10011,"(40.73306, -73.99801)"
xhlNNlVl3bXQQfv8agYVnw,The Douglass Public House,139,4.5,149 4th Ave,11217,"(40.67929, -73.98137)"
K_0tNvQd7gyabfJrodf-tw,Archer & Goat,16,5.0,187 Lenox Ave,10026,"(40.80432, -73.94835)"
oNP_QmgP_fDBElFq9vA7Og,Mustang Harry's,116,4.0,352 7th Ave,10001,"(40.74829, -73.99282)"
Me4TxTbPPQZQopW1wOGx5g,Jack's Wife Freda,1720,4.0,224 Lafayette St,10012,"(40.72213, -73.99756)"
LZC5OOn_NmtBSC4eX8yFiw,The Ellington,220,3.5,936 Amsterdam Ave,10025,"(40.800714, -73.965906)"
8SehQovJOuQDLbtzLLYLyw,RH Rooftop Restaurant,126,4.5,9 Ninth Ave,10014,"(40.73985, -74.00639)"
wFjELmsEYh972BG79HwMqA,Upstairs at 21,9,4.5,21 W 52nd St,10019,"(40.76037, -73.97741)"
UXVDyIzmO5kmJnlv-HDXLg,Cafeteria,3149,3.5,119 7th Ave,10011,"(40.740567590122, -73.9980747946)"
lXGCo-K7eftxRT_6E59-Iw,Union Square Cafe,1138,4.0,101 E 19th St,10003,"(40.73775, -73.987874)"
7APB7le8Lsutl-foBhPSGQ,The Starlight,31,4.0,596 Grand St,11211,"(40.710975, -73.948059)"
TMzgYJWl-DeKaA3kGcuK8A,The Eddy,360,4.5,342 E 6th St,10003,"(40.7264594, -73.986646)"
7NFnAxUjfiYg8QrGsjMJKw,Amused,31,4.5,142 W 83rd St,10024,"(40.7850341796875, -73.9754409790039)"
38YuedP0ItlKbC-ncJ1XCQ,Tavern on Jane,393,4.0,31 8th Ave,10014,"(40.73822, -74.00426)"
6vEOMyq9Zb7QVqBecvgY_A,Maysville,531,4.0,17 W 26th St,10010,"(40.7442415033062, -73.9897458650818)"
_0WFGjXuenlBixOlbSlGeQ,Crown Shy,14,4.5,70 Pine St,10005,"(40.7063449, -74.0076944)"
