id,cuisine,review_count,rate,recommended
JI_teX5hC2rvHRbAo9JRTw,american,386,4.0,
MoRmYJYtGul3E8dOmn2Gqw,american,136,3.5,
fVbUVAiLiGgLA_nxBFxyww,american,1136,4.5,
DB92Fo__BuJrSLUr7DreTQ,american,598,3.5,
4rWJGwb3rjDoZHA0AECa5A,american,906,4.0,
XJxoBc_3vvDiCCJViLNfJg,american,263,4.0,
x_u7DTvA4ypDBrPvVNx1CQ,american,74,4.5,
Xk3BVvlX-KXh6kJhbClMKw,american,250,4.5,
Hv5v8y3fvu6PjPiFf4jPVQ,american,375,4.0,
GMcyB6-zdMxDchGxyDEsWA,american,15,4.5,
KF4dTBX9ITMTSjwEXxXZ6g,american,64,4.0,
0J0pAgS4VyFXTKQddFpBpA,american,3,4.5,
ESREfCxyY9A1Wetnk47xJQ,american,769,3.5,
jvx3UEV66_Q2x5GnNHGmBQ,american,153,4.0,
5UxJoqkdYrUEjArx8YITMw,american,547,3.5,
zUv1BNm_a9-3DkxrCG3tng,american,511,4.0,
4LoroCI3VtQ17dyQa75-Rg,american,198,4.0,
hPcNSnzW_oJMAoa7fIWKQw,american,334,3.5,
xlr1KcIeILEZXSRy3OycDw,american,4,5.0,
y64lCrHGTsrRuDmhoUA0nw,american,120,4.0,
hk3ohp_A4L4UgWTexDxf_Q,american,971,4.0,
yoPMDATGXh_8NR7I0SW1gw,american,308,4.0,
bM3lf5x02VdRgNIwVC7gNw,american,202,4.0,
BSv3awhABROYjjwlQaQ-Qw,american,530,4.0,
8oWkHl9tITphtI7KY4kT0w,american,276,4.0,
9_0R5ZUXM_znsT1Hwa1qKA,american,440,3.5,
_Xl_MwD9OPSGX5Qq2Wr7Ug,american,44,4.5,
PYcL2z9gHj6-ZTlViT9Nqw,american,2083,4.0,
jPQWT232CbxOLU3yCpzdqw,american,321,3.5,
ndRkgrkoCugt2qy0LMVQ_Q,american,496,4.0,
XAeGAF5MGr7P6A13SnXbjQ,american,375,3.5,
o5HNVvccTdsiGjT4Pubddg,american,241,4.0,
dkAj-3gmkvdA4XkJmw6hCw,american,287,4.5,
J4-UKUUx_cuclPt__ZwOPg,american,216,4.0,
DRitJoNGTkHXZvH_YpLIAw,american,888,4.0,
YigI9naNis2hvBtlkXLTvQ,american,561,4.0,
_hNMRzm0QhR7I41plTbyXw,american,137,4.0,
4D8t3t1gyCdqfOjTI5t6JQ,american,432,4.0,
Jy0nQ1uI8KPvTv8nBZGdMg,american,153,4.0,
RTvIDrUT2asX_TtQwhkfag,american,1,5.0,
xwdyPDcF1PifAiXyNnyA5Q,american,280,4.0,
yOPbrFZ2ZUsyQWsedP6gUg,american,152,3.5,
f-sL-VgQzte0StcqI3KkJw,american,237,4.0,
6zH2Ih2Hw2wwf9ssIbZYRw,american,362,4.0,
0roFOyJMaFvSD8Ceh89YRw,american,3,4.0,
kbZvxO5ZKbf8BKJks3yfag,american,69,3.0,
WKDdD8Z17-P1XhkyJtDEFA,american,850,4.5,
uTS2GevPXqsFKMgdpp5Txw,american,287,3.5,
8wMJdpw2R_4VfS55itB_gQ,american,329,4.0,
K144ThGmoIjX6Wh5-_Rn4Q,american,1625,3.5,
rQpO1Eie_zmeAOQ9s-T0sQ,american,393,4.5,
VhN7u8-4c1QtPlNuA_HocA,american,36,5.0,
W8klIp0hw6lbrqpIar5AKg,american,189,4.0,
Vx9jsY90nQ9PCKBa1aCt9w,american,1232,4.0,
wAodpZGSqN8o9337E3Vikg,american,6,5.0,
7l6qQXBs5qhGfhsCZ8bIrA,american,353,3.5,
3Ic4C60oSH1cV2jknUXSjQ,american,725,4.5,
aMcH8VlXtEGnty-weP1IAA,american,30,3.5,
UrUg6YdHU7JZcmO7W7Upqg,american,54,3.0,
5NdHeWLgrXhIySx9ogCNQg,american,210,4.0,
DybR3L6G9zVTQ1eeP0hG_g,american,41,4.5,
abzv_ek_TBhWHSApHLFGhw,american,157,3.5,
jzoUJ5oijGZ1wrvKdyncpA,american,1,5.0,
z0AQ1Z9_DJiQhWTN6-l3wQ,american,60,3.5,
JCZTtZBWNZmHe52BLxfmYA,american,78,4.0,
DeiVNRCo4kw5XUsHbXFkUg,american,227,4.0,
iigqtLntqUS18cXmEXofIQ,american,205,4.5,
dNFsMw-z3Vsa5TbJd9Q4Ew,american,337,3.5,
P0OilvtjGnUQgf7hFzEgcg,american,20,4.5,
W0sXHSSpkiMEDJiBmSLNYQ,american,249,4.0,
0D4a1adz96Gxnfd0JqwrEg,american,58,3.5,
wejLjvNQxkVfV4OGgMXgog,american,290,4.0,
RXGa5YeRxilvUQFmbFPopQ,american,36,5.0,
cg5owNR9GUMiE-8ztXRHHg,american,22,3.5,
L9GlASdPU4rZEc3FWCsE8Q,american,310,4.0,
N5UY113nNpeKdLPv0cbMjQ,american,388,4.5,
Y39SdfmS0Z_GepcFnFqlMA,american,237,4.0,
7xxlBDcXm7wwJW5OVD5bFQ,american,155,4.5,
Esgyg0dRzBQJFMuVSaCYww,american,188,4.0,
wrvIZaT5rTmk0YpIvQbvHw,american,722,4.0,
T_d-JdVD-DVl4DzWqQk9DQ,american,131,4.0,
6TIkBQs6D8IZ0uwpn7c_Pw,american,782,3.5,
5oN2CFibQ-9dsITEk7B4UQ,american,25,4.5,
fqHACybQl1vlATXaIwnLqQ,american,687,4.0,
dMhRafXdr765DHe0k-QfaQ,american,2859,4.0,
zHh6ioC3tSXBFhXXuXrL8A,american,113,4.0,
KgpOYAG-r_eDsQXFXt0nnQ,american,2902,4.0,
g6QOBY2bmEw5CKfiZ43egQ,american,35,4.5,
hkeMbvsLVrVgdpU_XRDvRA,american,124,4.0,
lcI9kOcRqxxMhM4b5pHqsg,american,200,4.5,
ZtjF2N3eYOjtnI3cES2fpw,american,39,4.0,
OFFSpIPqvwOnwdcEq8usvw,american,144,4.0,
qcMpRNrnS6gggYv28dgm_A,american,142,4.0,
lGe2NRqJbEhf1dA0zo-qBw,american,239,3.0,
q45SMZfNrF4XZZWzIC4tGw,american,479,4.0,
kr_Wu5m0P-AEghraNqXeTA,american,713,4.0,
5K0b-fEk96xUJCV_5ytNog,american,292,4.0,
SsPZif4CIL85s318kxL7vA,american,8,4.5,
TmnKwcIM8zABSnCTetxzAw,american,1101,3.5,
mw0EQ-dO4lUD2q44ASizhA,american,142,4.0,
DW5SL9RM-kJnmRyYo4oEqg,american,358,4.0,
HgOdD_mKDldva0eIoa3Z5g,american,682,4.0,
tLrmUO7QhCSt_l1D3QRiNQ,american,193,4.0,
YSflX6shqcP3zYno0Zz75Q,american,253,4.0,
v0vBSvG0hRPBoYyK6dlaAw,american,75,4.5,
R7EGjHWw0tNheY6-ahH8fQ,american,410,4.5,
hGo9KArKThuOKxNbwmNpoA,american,1052,4.0,
f0a8KLFrijzkzaYacWT9Iw,american,2,3.5,
OylxPnDT9xLqNvQEtWGa8A,american,2,4.5,
izPtlTgNT9WnibeRrXmvsQ,american,298,3.5,
7qAHwsaiiK2bh404pugjNw,american,56,3.5,
NavBPhyeykbve1uVSOrDPg,american,519,3.5,
Maks_EfVcTOe20TnGQy_MQ,american,705,4.0,
E3MkTTS4ZDjWV9YT5i6eUg,american,95,4.0,
3Gz07E5YJjDTJPSuzsAStQ,american,469,4.5,
kC6VZfrwFvav9PryA3eRCA,american,316,4.0,
Q_bI2gY7LtMCXkzkakPUkg,american,44,4.0,
SF2G4QfcSV03sMCSsv5s2g,american,640,4.0,
RbMC9zD11aB3kgrXi6O3BQ,american,177,4.0,
421KUeGiejZVAZYu4QhbCg,american,9,4.5,
8UwRTdW4OtSEI2rJ_p1zGg,american,231,3.5,
Uhrv97bXuw6NCkdC66Fhng,american,317,3.5,
8Y5Ytn30Wup9sNf2n99s1A,american,442,3.5,
Gn7oaWjBoEGHe1_bfsBikg,american,153,4.0,
XxLGYdB0s8IkZ9QZtGKBZA,american,2243,3.5,
pDwhlX9jNBGnjvyGR9jYWQ,american,359,4.5,
L76e8Iz0orAWab0Nyampyg,american,109,4.0,
2_kvHYO8YDZoepinusLpqw,american,373,3.5,
Pe523YW00TNclG19HYgbIg,american,100,3.5,
puIxzUYl8hhVfWJRaMsZcA,american,1514,3.5,
LJtq4TugycFgNN5AoJvc5Q,american,16,5.0,
-vF3hX7v1R4oAjfNgifZvA,american,446,4.0,
0c6Xt-P2x40DbMW7tMVDgw,american,285,4.0,
6ujYWjs1FTksvuVxuzjUYA,american,978,4.0,
oSAiyZF-xTqdRkwN5KrV_Q,american,629,3.5,
1mA-tdMTqDGqqJsOlB9HTg,american,10,4.0,
JnFV_qz7uWbLTY80K89J7Q,american,436,4.0,
I9ScToNzfcM8mS8GpG8sTg,american,86,4.0,
0PtqrJCFkGZ8W9pEDR1fqA,american,27,4.0,
FCqKzOUM6DAxjU_xkXdhzg,american,455,4.0,
0dFmV60ALH5_gvyYka6yUQ,american,47,3.5,
GRhA1hH1edG48tj2T5I6CA,american,122,3.5,
8EBOj5bMglNI-jRIQvf6wg,american,521,4.0,
SiNW4jtpGsVNdu_9aSdqHg,american,349,3.5,
3xJAmXIUO8cRSnPcUoMdCw,american,754,3.5,
YrqwvI1qjgzIn8kdPKZbwg,american,188,4.5,
EpnNykINCMkRMJmDUL8GdA,american,10,5.0,
P-XnPhzdGbgbMYIcS0cpTA,american,107,4.5,
_ncu4WN_n2ZP02_dHFsrIA,american,71,4.0,
B-MDhRKRTmTqj4Vp_p8AGw,american,493,3.0,
zZpuUqF0iENnyYd2UYIX6w,american,305,4.0,
Xbd3lfDIz5nLagWWVTPO-g,american,182,3.5,
m-bEhZKBos1VZabVTg5CKg,american,634,3.5,
VBKCeFh76btxKlL827HTqA,american,357,3.5,
wouDDTacUIBaRp8YGCFTsA,american,540,4.0,
ukLDE34_sjIIIdwFT426Zg,american,164,3.0,
d-DQwNxs77Pah2ys0q7w1Q,american,536,4.0,
-Fv6St_t9ScaH2088owNRQ,american,191,4.0,
vscYK65F_MUH8WqACKSdog,american,409,4.5,
2wQsfQkorp9L03vPEFAZJw,american,505,4.0,
56nGFQ5PVuGErwcAR34QAw,american,339,4.0,
D1jp3pfGvyYyaXBN8iJRBg,american,1109,4.0,
tK_GcVOTG1_MjsepLMB6dg,american,432,4.0,
FzK3krlvA4fBHsuagggaIw,american,296,3.5,
qOp4T7UxfL6MgO41dN3Qlg,american,611,4.0,
2VpurA2lb-q90nmALklNcA,american,905,4.0,
uuHujhrkVQdS8XVSGWW2mA,american,611,3.5,
28CNHYULci66pJAz-0_pOg,american,630,4.0,
sbbrNeGvSAUdrhcIm2MTsg,american,80,5.0,
xfpq6PpkYLAwIeFWQVkiGg,american,117,4.0,
lNGdiIQwGOGsXAKvRMVC0w,american,912,3.5,
nU4XBdvxDABXqZ6CnB8Dig,american,4581,4.0,
NVp1S29NLR573Lc4ZvICKw,american,1001,4.0,
2A2DCuV8cuoUoT3Kt2XTcg,american,114,4.0,
fvYQeoC42TkIyPTSVEQWvw,american,488,3.5,
4hukJNoy9F2ILYJZWl4Xlw,american,385,4.0,
Qc_JU61t38zIfNvArgbX0g,american,5,3.0,
mlwzynq9ofUHLx2hCL70dQ,american,69,4.0,
F0xWRSEu-w4pIqFl-c7uIg,american,22,4.0,
or0Op4EDk95L0vhLwSATcQ,american,63,4.0,
btDc58odxR_71u8RCtQwOw,american,454,4.0,
bJBDLBZiak_pCI5CuvAfAA,american,69,4.0,
vQXtCgUabVsw5L1TJtnslw,american,645,3.5,
RDSBDb9U7UfHCEg0mnmEGQ,american,452,3.0,
i38R1KxL99JoG-Ns7FyyGw,american,439,4.0,
qzc7OyJq9QOb2xaBi-WODg,american,110,3.5,
yyrXCNbXdXd6C6HQpYRWrQ,american,1,5.0,
YJ06gB1cB5TlMQ1wqZ2i5A,american,138,3.5,
TDyu1-6XF7r1jc13j7nDNA,american,375,4.5,
1Jjg8-vQVRQqqtL4sODi5g,american,227,4.0,
UNX40pcYuNtbAUFE84dgFw,american,263,3.5,
jEkqVhK6lSfTR6Hw564CDw,american,10,3.0,
210LxcDl5dXlYOMlIUmEFQ,american,609,4.0,
ajXcoTsMsSizrmISyuJIPw,american,4,5.0,
HnFHxQUSviXVa1FUGR-Hjw,american,148,4.0,
cBC55mBdY_1Zj7dfVeWWQg,american,59,4.0,
JCrKKepUUkRIIPD2UD1i0g,american,1360,3.5,
ZyfOt84HvbX4FsqGLOZqCw,american,903,3.5,
6ycMkuiDwmvJKYbSP-24Cg,american,2,5.0,
5_9jnbe_izc3l9tbG_QdvA,american,1,5.0,
3gqKLANaXNsHZnPDjKrcTg,american,348,4.5,
0GeWlp7_SBsKBKUa10QBIg,american,149,3.5,
dFBtU2QSbBc0x27q28EFJw,american,657,3.5,
r0kjf2R2H0GMJm5Yj4AusA,american,456,3.5,
VlBRJTY55GcqXJEQBMYf2w,american,17,4.5,
tHW3EwGwai1AiWQ6ZD-wjg,american,462,3.5,
f3wkQwZewuC4Xg0C0mLYWA,american,36,3.5,
ZnhRUBos9FGQZrzbcPn6Vg,american,377,4.0,
fAQVVgDt88mW739YJgKQdQ,american,290,4.0,
5YV3zSR18X4Ja6d-TOEtyA,american,146,4.5,
4wVaJsvTuBTXAMzkhjwccg,american,246,3.5,
p-PJcI8SYIi_mowY5svQOA,american,427,3.5,
9fydXI0fj2s-EmlF7vm8Og,american,120,4.5,
kaSd6qzlsxn__ILDtGf3iA,american,1061,4.0,
VgN7z58EIHmxZ-l73WOz7w,american,251,3.0,
Rmm6fu7kejcnMoSlVLyl3w,american,77,4.0,
PxL3d_T7fQEXR7SDjjXvGg,american,52,4.0,
q2VwOuFDRJyIUfUFy8HQzg,american,224,4.0,
AKHA6ZU8uM3vmLwH2hqH_A,american,316,4.5,
bkIMbvXOcztDVz8bpyhMzQ,american,408,4.0,
UBCNhz-TSvBP3zo5PjFWrQ,american,864,4.0,
csVEpHy5KJoFvM1qp5XwLQ,american,902,4.0,
OqNmzS2N2I750zYgUC6IgA,american,750,4.0,
iZeAlmKKvxnPu5oUKN-B3Q,american,455,4.0,
wP0s8Jv2eFRMfjFj7isYUw,american,294,4.0,
MKMx5TAmzXfjgLdXgu6FVQ,american,200,4.5,
IBgjj5VBu5JJvKgo9EzKrg,american,1021,4.0,
S09_otVIPi3xbqAudLn1tA,american,6,4.0,
t-tx9YJhKHZrzIn4DKziuQ,american,373,4.0,
-4PCSqieO2rJ4-htOh8v0w,american,798,3.5,
4Ph-BYPqykjVj9v3jg_BwA,american,173,3.5,
5ghrfSMoy3HKtPxwyV_F0g,american,422,3.5,
-0bpc5pvK6siYMIlCSmXWg,american,658,4.0,
xJbr2o_5RZZYwVaFz0D14Q,american,24,4.5,
0vdgqmIt6e0suBu2g-M1UQ,american,413,3.5,
REDWyPG0UJc5u8iU8mP6Hw,american,292,4.5,
4Objcs7HXSGuzpb0SOa-Jw,american,947,4.5,
CtVc-dAD0kK62DHJUMgOlw,american,270,4.0,
FizBsTIAJwNrImIG1mPDcg,american,1424,4.0,
NlSCY843jBk26w0leGeLVA,american,41,3.5,
pBHe2iBwoA60q_fLuz1WMA,american,436,3.5,
uCsyRxfIfiRqQQuK_JlfZA,american,1150,3.5,
ue0hsTh2cULI4vU2I0p7jA,american,353,3.5,
1bjUc14khru1HXuMUe5-5w,american,421,3.5,
yWLC4PHhXmpSULaf-HUvhA,american,102,4.5,
Ulr_Nyp2nvt82EPH_BiftA,american,310,4.0,
QpkKEFHK5dz8XT-osEXgJw,american,1024,4.0,
LuIV-RG5cJQ0c_mMbLEZYQ,american,155,3.5,
Ac8y23odvFOIQSKdrV63Uw,american,399,4.0,
JCpgDuXd8_rV3GwgiO-rFQ,american,109,3.5,
ug_5-gr3EFpmkH2gFkqztg,american,2,4.5,
F0MuzanyO6YEen8VtP5LOg,american,413,4.0,
6FIzpXy82HBT3KZaiA38-Q,american,398,3.5,
RKAK9AuzKR7K36ABcXPjTA,american,128,4.5,
oFSRNJrl9MOZCiFTNwP1Xw,american,2339,4.5,
t4hGjbQaZtBqDAEoqdCJoA,american,72,4.0,
0OAPpMmAuxbZIuTpX6Ww3g,american,49,4.0,
jXsfjCjaQf9ds1MXYVbMpA,american,130,3.5,
AV90qTTlBilokZooTUIhxw,american,617,3.5,
FFwDFLVBTQvuacl4l1ODew,american,266,4.0,
ru1SNTniUClsnDWy4MNsfw,american,348,3.5,
oCeDS1HexV3bWSJLxmjqXQ,american,314,4.0,
F-QQCnbsw48dfx4qVf-WoQ,american,49,4.5,
844H9r0tRQZmxiEtjeTW0A,american,457,4.0,
M-AcAh1C_eQfhzGk6ZmOSQ,american,51,5.0,
HVeQNs_7zh3m-xCZ1ugslA,american,380,4.5,
AVlPC5AQX_qQMEf02H-wug,american,501,4.0,
bOfxa7LpuKe_uMKD_xSfDw,american,26,4.5,
a1M98M-JNpWaY4NmRDxqhg,american,181,4.0,
9tWsM0Ol6CGqfBWKzwdwyg,american,77,4.0,
hRZyaQ80R9s9ztEBDJqiuw,american,1875,3.5,
OzgvdC0oJPh1FQTLJF2yXw,american,135,4.0,
bMl1e0fjkMbbNoS2ApsibQ,american,148,4.5,
6ztuhNteBxQB334A98iP8g,american,374,3.5,
GftgnTjnt_68eykwwmRLHg,american,228,3.5,
45r5T47m3RaQqNQxOCb98w,american,284,3.0,
ordDKTBgCKwk5oBbSPKXcQ,american,151,4.0,
HdYmIA2jRBbKnU1mGJ9a3Q,american,146,4.0,
uTXRhiUm5yXLLjC1oGy7ig,american,601,4.0,
L3HDotnnzGKZfoy62kZAkg,american,91,4.0,
v0DwpyNrKeS2ZhfMjVu8lg,american,1083,4.0,
fqUGsPhln4J1t5UhP6WX7A,american,354,3.5,
N4q6Y9cpvUbJ3O5rydrSbQ,american,651,4.0,
huOYFLpe3EQKFeDVoxk6Hw,american,356,3.0,
7NqFIuXuRwm6WuuseLxAVw,american,964,4.0,
gdcxZY7HEAb8aOMDsPBKfA,american,373,3.0,
7B2XMvV5uGuKyl19-HTSvg,american,1039,4.0,
mfdhfn1B4p3cplNa39ADbg,american,123,3.5,
C74MT6T_Ew0fCZjuWU96jQ,american,158,4.0,
NpWbF3mrUYGgUIiL7TcNrw,american,272,3.5,
kEC66zgpguVsizQeCAJoCg,american,243,4.5,
6G0urbBDz_CnYnGXApgUcw,american,102,4.5,
KMrQFZY20m4-Dnu3VGltrg,american,110,4.5,
tFQRwk9SVOFgpMBZ55UrLw,american,258,3.5,
SlEhzztM5V0URTwrlm8Zfg,american,136,4.0,
dK70MHc0KL6lXIyNJOAt9w,american,23,4.5,
YHGGyH4hn_5UyV1rWgA5hg,american,544,4.0,
-593H2__eJeiSBT4pU7Wfw,american,58,4.0,
Isda3V_1L9cjkJ2Jiz8dhw,american,340,3.5,
nF-EOBd_H1fX50iT1EIVZA,american,523,4.0,
jGIryz7dwFkb8NRIFxHofw,american,315,3.5,
fk3-pMDXesluqvPOTyRJgQ,american,100,4.0,
lQKKBtdp7No9HJ_tW6PuAQ,american,329,4.0,
M7FR0flXH4yUq5Gh7-7Vog,american,344,4.0,
zLNOCv3hmzPNO8pchYdBpw,american,332,4.0,
-2aMphgYYnoxncuZ7xI3Gw,american,649,3.5,
2lOF2K5CoZ1QqmfRNF_mcA,american,227,4.0,
jRTYVF2SSibfx04YDJIqIQ,american,42,3.5,
kJExyhre8kocF5gI9y4IDA,american,67,4.5,
Kl12zDafM6dfjwuvKu9kCw,american,676,4.0,
89XYJZSPKt-dqjE1zyTIzQ,american,896,3.5,
y1192qiuwi3m0tqdt1Dh7g,american,43,4.5,
PMp7WlHIXQUnej-Ds1jRfw,american,864,4.0,
lSJD2Gcf9LjJqpLE7pUlWQ,american,392,4.0,
RPGhmMXIBEItJpEZnIVzlg,american,11,3.5,
pcb8yK9_28uWz5CyokjwSg,american,309,4.0,
4TLA47W1Z2xHKNQTjMHfYg,american,675,3.5,
2Edq66lsiO17FSAVAlVVkA,american,82,3.5,
Nz3ednIoYXg1NwOn7jnTOQ,american,804,3.5,
VAkdznBlCPQ7KFvm-Kma0g,american,287,3.5,
Mw9dCM52--pZquFB3zEQng,american,98,3.5,
DDb_WRz8jPPHrTt5Fiu0og,american,79,4.5,
vhaiRIPLJsuKWpK8M4QIMQ,american,116,3.5,
F-AfJgFrxNbn49Mp4l7aXg,american,201,4.0,
E6Y4ICdoqtYkFilRLfrOHA,american,592,4.0,
b8a-8u_A51v2IzyjLVsx6w,american,2746,4.5,
BxNs9d8rEW3Tls-nVdmIgA,american,688,4.0,
Y5WUgONrH9BfSRC4F3X4EA,american,137,3.5,
zX4R11dsiD3Mmfd9HqZiLQ,american,343,4.0,
j8cKSxr6aQ8qTx23FLyyiA,american,475,4.5,
6nOxwnuN0ZwLX3h3JYSJnA,american,711,2.5,
KifkRh0gGD0voBw4FHFCVA,american,540,3.5,
Rqi5g1t0LodhmA8p66GJEA,american,124,4.0,
43_d9tQwmxJh4t6pBtCBag,american,10,4.0,
vJpfMVBybyEF8p_qXWs0ug,american,875,3.5,
0gTHz_iR8yHuhtIt-0-20g,american,572,4.0,
1J4qHPYqIH7iKzrZVkqUqQ,american,68,4.0,
ndd1BQLqFINytM4kbkCjgQ,american,345,4.0,
PgLt1VveRzC9QZzlgYpkZQ,american,81,3.5,
trbr9pYDDmXCj9z8m2d6LQ,american,353,4.0,
FkEVXH6-Mg1AHl-uV8832Q,american,50,4.5,
gNDJvzhWbzCNvgvA7f7YKg,american,165,3.5,
sNC1uHFKkyPySgfA_gMrFg,american,55,4.5,
niXT7o9AcG18zC7KlaAEEA,american,17,5.0,
bSE1Wnh6tWk9hkzkYVLaJw,american,50,4.5,
3TxvN19eNGwsQCm8Za495g,american,102,4.5,
7gqMugUq_VAUlPygIT-EVg,american,97,4.0,
t1gItjdZj8rCZfsGFWB2TQ,american,41,3.5,
56qlj1cYlqNzmG0xllGg-w,american,211,4.0,
-b3J-5K_beWyGxQ1Id7KQg,american,996,4.0,
oFG-NicHnXccAgs_dvZxXA,american,102,4.0,
Z8pm4rLTBki7OLgtbcTXEg,american,914,3.5,
oXnJEg_AScyrR1lO4dnAfw,american,248,4.0,
E2mNgb479B3BCfwi2G_KdQ,american,416,4.0,
Eurr6tUSl5s_7F51jUm-PQ,american,15,3.5,
Vs2IM_3Hyhh7FrzagM_9cQ,american,241,4.0,
5f3M0k7mTjrKoQFJW-PFzg,american,292,4.0,
X5q0LlMwqFneSITCC7rDyg,american,57,4.0,
FhnwsPy1Lw_RKeA--gjUQQ,american,273,3.5,
v8_MaF5d2u5qZ6evINBsig,american,183,4.5,
httHQj4gGRsgFAh3y65jtg,american,303,3.5,
RYKGs45OjF-vlb2Ds2Jb_g,american,50,4.5,
5sTcJ4QDxE8ieVz2dLpjtQ,american,110,4.0,
ZNAOPaNS6U3h_LgRF7Eu_A,american,205,3.5,
0p6W9PtbvBkOl7VBmUZciw,american,131,4.0,
1TjhL68uTF473c3E-cuLiw,american,342,4.0,
CvSKe_RYl4F5AcRihO0Ntg,american,19,3.5,
JN39AyYfowCoK5NniL7tCw,american,463,3.0,
W0c-FS060axwxHcCtJwuRw,american,151,4.0,
7DnZWIn1Dcsvq-_pIXXFZQ,american,82,4.5,
HyiLSYD9Zppd3eAhNHp3ag,american,186,4.0,
Rgm8BwcoqfIVSl2QSEOhbQ,american,979,4.0,
_97KwnwjUHwSVWs-XrlFcg,american,118,4.5,
zIWN9NCPm77yT9m8ALx_Zw,american,432,4.0,
GxMhN2PEttvw7CRGIzB6Gg,american,234,4.5,
L0g4PLqpgWz0OkpGFbUTZA,american,363,3.5,
RYqRLtlXnCLCWoYq3rbwug,american,152,4.0,
Y0gmDHyQ7E2uVNGK44GZbw,american,295,3.5,
VCqNjupCWZ5INzOcyBMJSg,american,978,4.0,
CAXzWJyV2UzYMAImM_YkWA,american,140,4.0,
Ma2UENcrRiu21HsnbpLuuQ,american,1,5.0,
DZ7oBcBdfe_1KxRxvFbsPQ,american,314,3.5,
OtHJp8-Nw1rtoKdzkoVPxQ,american,90,3.0,
nw5_0jb_u2a6nUt4Je09Xg,american,198,4.5,
iYROkn7nIyKHe81AI93IIQ,american,96,3.0,
Ps0cOZevNA1M9M5_z7W3oQ,american,629,4.0,
UJSugMSGxB4vzBaCvmLthA,american,132,3.5,
I8U2B8O3uXhhXYhRrOH_Xg,american,480,4.0,
C2o3Iw-DXjoUJFgQIbiqkQ,american,1097,4.0,
yxsIwFMq5beQBRJD3yyKPw,american,123,3.5,
hFZ5qw8gvWiBUbmbahSalg,american,519,4.0,
Zoq9Q1bciS8vtEGLyTsuuA,american,313,3.5,
zR92VSkXj1rt5KTJ15bkAw,american,209,4.5,
r-izNItUH4ugnFodUOZX2A,american,397,4.5,
tew-FjBiwKblt_fI19xIlg,american,217,3.5,
boJPw2UISD67hm3Ro0kong,american,115,3.5,
1vAMfzO6i89lDayBT1zlLA,american,192,4.0,
oBAxfAeF6OBukPg3WLmiRg,american,98,4.0,
q11TljTQd33XCWlVoPyRqg,american,106,3.5,
gbq-eZAEzygjCpKBJt9g8A,american,132,3.5,
sulipN61P85ISTkV-bMeFA,american,669,4.0,
Jhx4OoFjXFp0YxqbW0KQog,american,899,3.5,
DfXh4GIeGyYGz2o3NmhorQ,american,188,3.5,
jh42MR1OQFAFMhe_pQEzmw,american,678,4.0,
I4i0ZpoMDmQSNnHOtml0wA,american,117,3.5,
dvRKiQbscruyTLaAL7q3PA,american,307,3.5,
OtbPn7ePP9bikQ_jXKS28A,american,438,3.5,
rVwQcrogYw-O2SsAk51iYA,american,273,4.0,
s-b1Mn_Gzkftz2MCjZ3lwg,american,138,4.0,
RMR8-6UfsbPBmw8NmUAl1w,american,331,3.5,
356XKWDc9lVUCBuEZ2HHiQ,american,200,4.0,
YDzygPhlc5fSE552u6hEWw,american,94,4.0,
ZIsaP3HcSiTEZ3SiemTqyQ,american,528,3.5,
-BOAKHyKKAXE1WhuVpMFkQ,american,396,4.0,
XxCGifYC-Kwtps7yAmed3g,american,156,3.5,
n-JSnKZcF1Bs-RPcIlb0qw,american,519,4.0,
y0HfYHoQJaguVCRuYVTIJg,american,50,4.0,
574PAXAD7qCHXqSAaz9wTg,american,11,4.5,
qnfNQGVDef0xWncMx_J91g,american,85,3.5,
-oH3NL7-VzyD_k0qelkzPA,american,193,3.5,
Ur9wsKwGEDG2nT8t3jv8Ag,american,146,4.0,
wua1Rw6xlIm6VYVy44G87g,american,180,3.5,
z1OgXX3L9Ipl2mu-Hf4ADw,american,643,4.0,
AIMUnEERR6BbX2eBGHnocg,american,118,4.0,
S1dsXbNk1NRy71eIhm1TmA,american,316,4.0,
RfxOtJ4SQmEeVX_XjFLWUQ,american,167,5.0,
AenVV_JJLVclWBNPZgXiRA,american,236,3.5,
GpZTBy6C-GhMBIhimBRZ_g,american,117,4.0,
yo5eVHQeB3T95Vo04X62VA,american,196,3.5,
DqtN8l07yOmDeTDauxgtUA,american,200,3.5,
qjzkDnjT2sIa_8-uYaMYoA,american,410,3.5,
R-biStUvl2zuhIQFk40GsQ,american,390,4.0,
ZX9ofN0H1tMSRRpjBCy3-g,american,7,4.0,
ubgvCM3_MvS7YCn4LJ7yCA,american,752,3.5,
8ehHoCBvudFwyhVywL99PQ,american,102,4.0,
2dow8yoP1KJocKOiMuWOkg,american,392,3.5,
QwFHexh9Kt1mUkE77Hd_Iw,american,5,4.5,
DpZBA0-f7Um9lvnp1zZM2A,american,569,4.0,
fPa-Ai7WucnRd6OcZYHSyg,american,353,3.5,
AFaUZLXXTSlh19y2mks0eA,american,604,3.5,
oyxtaqfFZkP_vC0M6GfkbA,american,258,4.0,
8ERDirrcagy6XNfVmeJt-g,american,96,3.5,
XOnspIaW6mYVmrvgqOaYSQ,american,604,4.0,
Orbsfc3nI21mQ8cwSPahhg,american,151,4.5,
